Encounter_Number,Pokemon,Catch_Successful,Is_New_Shiny
4204424,Togekiss,False,True
4205617,Landorus-I,False,True
4209927,Bunnelby,True,False
4210013,Scolipede,False,True
4211625,Entei,False,True
4220690,Flareon,False,False
4221327,Mareanie,True,False
4227162,Geodude,True,True
4234599,Mega Blaziken,False,True
4236560,Noctowl,True,True
4238081,Spoink,True,False
4252415,Blissey,False,True
4257700,Liepard,False,True
4260721,Mareep,True,True
4261424,Arcanine-Hisuian,True,True
4262768,Slowking-Galarian,False,False
4263985,Spidops,True,False
4264723,Rotom-H,False,False
4265674,Raboot,False,True
4267238,Arceus-Ghost,False,True
4272489,Applin,True,False
4280026,Spidops,False,False
4281953,Zygarde-10%,False,True
4290066,Tapu Bulu,False,True
4292437,Hatenna,True,False
4293953,Poochyena,True,False
4294775,Smoochum,False,False
4306451,Liepard,True,True
4309522,Electivire,True,False
4315757,Thwackey,True,True
4316374,Marshtomp,False,True
4319394,Mewtwo,False,True
4323231,Samurott-Hisuian,True,True
4332563,Torkoal,True,True
4338787,Kilowattrel,False,False
4341436,Bellibolt,False,True
4343924,Golisopod,False,True
4345112,Nidoran♂,True,True
4348879,Stufful,True,True
4349198,Voltorb-Hisuian,True,False
4352900,Rowlet,False,True
4362291,Rapidash,False,True
4373382,Unown,True,False
4374894,Rotom-H,False,False
4374952,Octillery,False,True
4376556,Linoone,False,False
4377600,Growlithe,False,True
4377628,Feebas,True,False
4378345,Seedot,True,True
4383279,Swampert,False,True
4386261,Roserade,True,True
4388325,Steenee,True,True
4389966,Meowth,True,True
4402553,Minccino,True,True
4407710,Sunkern,True,True
4421550,Grimer-Alolan,False,True
4432658,Archen,False,True
4436476,Kilowattrel,False,False
4440328,Wooloo,True,False
4441653,Mareanie,True,False
4443209,Crustle,False,True
4445873,Silvally-Steel,False,True
4449059,Lilligant,True,True
4449900,Spewpa,True,False
4458918,Hydrapple,False,True
4467671,Marowak-Alolan,True,True
4467688,Pawmi,False,False
4469929,Absol,False,True
4486814,Liepard,False,False
4499698,Hitmonchan,True,True
4500200,Corphish,True,False
4518917,Alakazam,False,True
4524727,Clodsire,False,True
4525403,Duskull,True,False
4527278,Sandshrew,True,True
4527525,Remoraid,True,False
4529081,Typhlosion-Hisuian,False,True
4530413,Mime Jr.,False,True
4531847,Litleo,True,True
4533554,Granbull,True,True
4533735,Wugtrio,False,False
4533907,Horsea,True,True
4535738,Carvanha,True,False
4552606,Haunter,False,True
4552774,Tinkatink,False,True
4556969,Pikachu,True,True
4557556,Minior-Core,False,True
4563569,Cramorant,False,True
4567546,Dewgong,True,True
4575035,Golbat,False,True
4578417,Mega Kangaskhan,True,True
4578919,Iron Bundle,False,True
4583654,Stonjourner,False,True
4586081,Porygon,False,True
4587434,Geodude-Alolan,True,True
4589702,Volbeat,False,False
4592401,Deerling,True,False
4606986,Quagsire,False,True
4607406,Pikachu,True,False
4612711,Ursaluna,False,True
4619036,Zubat,True,True
4621522,Dragalge,False,False
4622934,Toucannon,False,True
4638356,Centiskorch,True,True
4639830,Rabsca,False,True
4643374,Cinccino,True,False
4650309,Skuntank,True,True
4652919,Porygon-Z,False,True
4659308,Wimpod,False,True
4663544,Vulpix-Alolan,True,True
4664920,Pikipek,True,False
4665514,Surskit,False,True
4666962,Camerupt,False,False
4670010,Darumaka,False,False
4670461,Moltres-Galarian,False,True
4671413,Spidops,False,False
4675248,Fletchling,True,False
4678818,Armaldo,False,False
4682278,Weedle,True,False
4682808,Kakuna,False,True
4685313,Snorunt,True,False
4693524,Swellow,True,True
4697610,Minun,False,False
4702378,Aromatisse,False,True
4712691,Golem,True,True
4715462,Cradily,False,True
4717074,Solosis,True,False
4720446,Magearna,False,True
4721839,Pansear,False,True
4725527,Archeops,False,True
4730207,Golem-Alolan,False,True
4742130,Glalie,True,True
4742987,Clamperl,True,False
4742989,Zapdos,False,True
4749205,Cryogonal,True,True
4763247,Aipom,False,False
4769396,Floragato,False,False
4775132,Mankey,True,True
4778248,Zygarde-10%,False,True
4786700,Misdreavus,False,True
4787085,Primal Kyogre,False,True
4789037,Tynamo,True,True
4791119,Togekiss,False,True
4802092,Lokix,False,True
4803495,Beautifly,False,True
4807236,Snubbull,True,False
4808468,Rattata-Alolan,True,False
4812915,Persian,True,True
4813380,Diancie,False,True
4814513,Cleffa,True,True
4815173,Mr. Mime,False,True
4818238,Swirlix,True,True
4819806,Clefairy,True,True
4826989,Palafin -Zero Form,False,True
4828053,Mega Sableye,False,True
4836318,Mega Latios,False,True
4840987,Falinks,False,True
4843450,Chandelure,False,False
4853475,Dewott,False,True
4855549,Aipom,False,False
4869336,Amaura,True,False
4873354,Runerigus,False,True
4873804,Clobbopus,True,False
4886547,Sunkern,True,False
4887012,Avalugg-Hisuian,False,True
4888427,Quaquaval,False,True
4892507,Gastly,False,False
4894858,Espeon,False,False
4898416,Gulpin,False,False
4909978,Togetic,False,True
4913155,Terapagos -Stellar Form,True,True
4916529,Trumbeak,False,False
4917418,Shuppet,True,True
4923161,Mega Camerupt,False,True
4925503,Seadra,False,True
4926687,Sylveon,True,False
4932981,Duraludon,True,True
4934597,Corsola,False,True
4944205,Beautifly,False,True
4952750,Monferno,False,True
4956377,Pumpkaboo-Average,True,True
4956464,Arboliva,False,False
4963157,Deerling,True,False
4963303,Spearow,True,True
4963591,Graveler,False,True
4970730,Minior-Meteor,False,True
4981785,Muk,True,True
4982194,Thievul,True,True
4984641,Raticate-Alolan,False,True
4984942,Noivern,False,True
4985804,Crabominable,True,True
4987506,Gorebyss,True,True
4991890,Steenee,False,False
4997977,Cradily,False,True
5009678,Yamper,True,False
5020811,Braviary-Hisuian,True,True
5022252,Flapple,False,True
5027174,Kangaskhan,False,True
5030944,Tarountula,True,False
5034180,Exploud,False,False
5035993,Kadabra,False,True
5038552,Wishiwashi-Solo,False,True
5043153,Varoom,True,False
5060099,Flareon,False,False
5071448,Fomantis,True,True
5078653,Swampert,False,True
5084261,Sawk,True,True
5088714,Golem,False,False
5089671,Rotom-W,False,True
5093977,Cradily,True,True
5101667,Mr. Mime,False,True
5112282,Drednaw,True,True
5115811,Gabite,True,True
5117609,Veluza,False,False
5121228,Ledian,True,False
5131755,Tyrogue,False,False
5135512,Seadra,True,True
5140508,Sneasel-Hisuian,False,True
5145227,Spewpa,True,False
5145472,Charmeleon,False,True
5146043,Aipom,False,False
5155695,Unfezant,True,True
5156178,Slowking-Galarian,False,False
5157227,Omastar,False,True
5158878,Sewaddle,True,False
5168571,Emboar,False,True
5200466,Kricketot,True,False
5202117,Bronzor,True,False
5211227,Heatran,False,True
5217857,Clamperl,True,False
5218327,Squawkabilly -Green/Blue,True,False
5218335,Corphish,False,False
5219119,Oricorio-Pom Pom,False,True
5226595,Buzzwole,False,True
5226854,Palpitoad,False,True
5227772,Dreepy,True,True
5230317,Clefairy,False,False
5233063,Mudsdale,True,True
5233478,Gholdengo,False,True
5234201,Raichu,True,False
5234281,Furfrou,True,False
5239392,Togepi,True,True
5242531,Shieldon,False,True
5245712,Leafeon,False,True
5245988,Nincada,True,True
5247337,Tatsugiri,True,True
5248974,Lilligant,True,False
5252930,Illumise,True,True
5267180,Lampent,True,True
5269103,Yanmega,True,True
5270427,Arrokuda,True,True
5271916,Turtonator,True,False
5272481,Typhlosion,False,True
5282624,Araquanid,True,False
5283943,Frillish,True,False
5286095,Deerling,True,False
5288352,Eevee,False,True
5293223,Heliolisk,True,True
5295737,Bulbasaur,False,True
5298065,Boltund,True,True
5304113,Sandshrew-Alolan,True,True
5308273,Decidueye,False,True
5321994,Garchomp,False,True
5333631,Tatsugiri,True,False
5334301,Malamar,False,False
5336033,Revavroom -Schedar,False,True
5355659,Plusle,True,True
5357177,Clamperl,True,False
5364478,Dugtrio,False,True
5368314,Rabsca,False,True
5373880,Parasect,False,True
5373976,Mega Venusaur,False,False
5374156,Meowth-Alolan,True,True
5375061,Mabosstiff,True,True
5375871,Ponyta-Galarian,False,False
5378778,Poliwhirl,True,True
5380502,Pignite,False,True
5381647,Qwilfish,False,True
5383920,Kartana,False,True
5385540,Loudred,False,False
5390036,Marill,False,False
5390792,Blastoise,False,True
5391757,Azurill,False,False
5399210,Pidove,True,False
5403652,Marowak-Alolan,False,False
5404829,Simipour,False,True
5405374,Mime Jr.,False,True
5406071,Farigiraf,False,True
5406231,Toxtricity,False,True
5406578,Rockruff-Own Tempo,False,True
5409534,Perrserker,True,False
5416873,Mega Sableye,False,True
5423673,Squawkabilly -Yellow/White,True,False
5429647,Kakuna,True,True
5431070,Petilil,True,True
5432519,Cosmog,False,True
5438217,Corvisquire,False,False
5451067,Togetic,False,True
5456288,Eldegoss,True,True
5457031,Simisage,True,True
5458771,Altaria,False,True
5459877,Scorbunny,True,True
5461237,Mega Charizard X,False,True
5463093,Qwilfish-Hisuian,False,True
5465990,Burmy,True,False
5470051,Tornadus-T,False,True
5478480,Throh,True,True
5479500,Qwilfish,False,True
5491391,Armaldo,True,False
5492006,Klefki,False,True
5495915,Hypno,True,False
5503230,Mismagius,True,True
5504900,Delphox,True,True
5507186,Archeops,False,True
5508231,Anorith,False,False
5509718,Skiploom,True,False
5510947,Aegislash-Blade,False,True
5523594,Bramblin,True,True
5526657,Gumshoos,False,True
5526775,Rotom-H,True,False
5534598,Crawdaunt,True,False
5536064,Psyduck,False,False
5540799,Bayleef,False,True
5563384,Clefairy,False,False
5566493,Exeggcute,False,True
5569569,Beheeyem,False,False
5572083,Mr. Mime-Galarian,False,True
5575061,Cottonee,False,False
5577000,Nincada,True,False
5578345,Togekiss,False,True
5581910,Altaria,True,True
5585489,Raticate-Alolan,False,True
5588471,Flapple,False,True
5589661,Bonsly,True,True
5590843,Barboach,False,False
5594868,Avalugg,False,True
5596200,Cetoddle,False,False
5600636,Nidoking,True,True
5600715,Croagunk,True,True
5603762,Toucannon,False,True
5606917,Clefable,False,True
5614022,Hitmonchan,False,False
5615350,Toxicroak,False,True
5622684,Shellos,False,False
5623071,Goomy,False,True
5625150,Zangoose,True,True
5627829,Sunkern,True,False
5630171,Sneasel,False,False
5632679,Lunatone,True,True
5642461,Rillaboom,False,True
5651023,Glameow,False,True
5654257,Revavroom -Navi,False,False
5660959,Zygarde-Complete,False,True
5664628,Cradily,False,False
5667086,Sudowoodo,False,True
5669255,Golurk,False,True
5671498,Tarountula,True,False
5672589,Primarina,False,False
5688948,Tarountula,True,False
5689900,Bellsprout,True,True
5699454,Rabsca,False,True
5700364,Eevee,False,True
5704223,Hoppip,True,True
5704908,Togetic,False,True
5707925,Frillish,True,False
5711708,Smeargle,False,True
5718261,Swoobat,False,True
5721868,Slowpoke,True,True
5722203,Pignite,False,True
5724517,Centiskorch,False,False
5729074,Sandslash-Alolan,False,True
5736442,Swellow,False,False
5739177,Castform-Rainy,False,True
5739408,Gengar,False,False
5750709,Makuhita,False,False
5751650,Mr. Mime-Galarian,True,True
5766583,Pachirisu,False,False
5770463,Shaymin-Sky form,False,True
5778704,Gallade,False,True
5779702,Archaludon,False,True
5792162,Staravia,True,True
5793144,Probopass,False,False
5794679,Ponyta,True,False
5797327,Mega Kangaskhan,False,False
5801182,Murkrow,False,True
5802459,Fletchinder,False,True
5803442,Indeedee-Male,False,False
5803502,Volbeat,True,False
5803551,Elgyem,True,False
5808544,Sirfetch'd,False,True
5811664,Heatmor,True,False
5815067,Krabby,True,False
5828785,Watchog,True,True
5839633,Mega Scizor,False,True
5842777,Litwick,True,True
5844084,Copperajah,False,True
5846790,Girafarig,False,True
5850434,Muk,True,False
5850562,Smeargle,False,True
5855038,Zygarde-10%,False,True
5864120,Plusle,True,False
5869064,Thievul,True,False
5873833,Foongus,False,False
5887794,Medicham,False,False
5889656,Simisage,True,False
5892910,Glimmet,False,True
5897544,Iron Valiant,False,True
5904068,Beartic,False,True
5910171,Tadbulb,True,False
5911275,Crabominable,False,False
5916287,Mega Metagross,False,True
5916515,Yamask-Galarian,True,True
5919559,Breloom,True,True
5921356,Meowth,True,False
5923073,Obstagoon,False,True
5923429,Shroodle,True,True
5926714,Tapu Koko,False,True
5932169,Duskull,True,False
5933108,Finneon,False,False
5944496,Shaymin,False,True
5946040,Mudsdale,False,False
5946478,Rampardos,False,False
5947406,Jolteon,False,True
5951302,Maractus,True,True
5951469,Zoroark-Hisuian,False,True
5953001,Blitzle,True,True
5960331,Appletun,False,True
5966381,Beedrill,False,False
5968433,Revavroom -Navi,False,False
5973390,Zapdos,False,True
5974124,Lickilicky,False,True
5981247,Rattata,True,False
5984318,Maractus,True,False
5985863,Ditto,False,True
5986859,Reuniclus,False,True
5992824,Pumpkaboo-Super,True,True
5993530,Farfetch'd,False,True
5997083,Machoke,False,True
6007706,Deoxys,False,True
6007797,Mega Altaria,False,False
6016099,Shinx,True,False
6024300,Rowlet,False,True
6026542,Crawdaunt,True,False
6030691,Crocalor,True,True
6034885,Kangaskhan,False,True
6037671,Yamask-Galarian,True,False
6039666,Revavroom -Navi,False,False
6040260,Mega Abomasnow,True,True
6044778,Yanma,True,True
6049284,Zacian,False,True
6049495,Pineco,False,False
6061778,Cobalion,False,True
6063279,Mega Pidgeot,True,True
6064146,Crustle,False,True
6075732,Electrike,True,True
6081738,Zygarde-Complete,False,True
6086728,Finneon,True,False
6089457,Mega Abomasnow,False,False
6091777,Slowking-Galarian,False,False
6093975,Clodsire,False,True
6097923,Totodile,False,True
6102731,Hariyama,True,False
6108336,Gourgeist-Small,False,True
6126655,Klefki,False,True
6128295,Fletchinder,True,True
6129470,Rellor,False,False
6135450,Squawkabilly -Green/Blue,True,False
6147240,Cyclizar,False,False
6155888,Slowking,True,True
6157420,Vigoroth,False,True
6172444,Stunfisk,True,False
6179706,Chingling,True,True
6192600,Farfetch'd,False,True
6195596,Linoone,True,False
6195761,Palossand,True,True
6198725,Squawkabilly -Yellow/White,True,False
6202202,Pidgeotto,False,False
6205976,Armaldo,False,False
6206457,Nidoqueen,True,True
6208141,Wigglytuff,True,True
6215512,Pawniard,True,False
6218703,Pachirisu,True,False
6219390,Squawkabilly -Green/Blue,True,False
6220849,Silvally-Fairy,False,True
6222586,Shedinja,False,True
6223549,Heatmor,False,False
6227708,Armaldo,False,False
6236907,Luxio,False,False
6238542,Cherrim-Overcast,True,False
6240560,Ambipom,True,True
6247209,Smoliv,True,True
6251546,Revavroom -Ruchbah,False,True
6252919,Nosepass,True,False
6266984,Fomantis,True,False
6269291,Teddiursa,False,False
6269869,Anorith,False,False
6270513,Mamoswine,False,True
6276418,Ninjask,False,True
6278599,Pincurchin,False,True
6282470,Illumise,False,False
6284031,Crawdaunt,True,False
6288250,Golem,False,False
6288258,Terapagos -Terastal Form,True,True
6291664,Wooloo,True,False
6306972,Hoppip,True,False
6310162,Froakie,False,True
6322824,Yungoos,True,True
6326477,Carracosta,False,True
6328240,Oinkologne-M,False,True
6329012,Chandelure,False,False
6329229,Leafeon,False,True
6337568,Lillipup,True,True
6339931,Crawdaunt,False,False
6342026,Rattata-Alolan,True,False
6342082,Fomantis,True,False
6353265,Drowzee,True,False
6355336,Banette,False,True
6358722,Crawdaunt,True,False
6368238,Tyrunt,False,True
6381131,Mega Camerupt,True,True
6386400,Nosepass,True,False
6386695,Blissey,False,True
6389273,Flabébé,True,False
6394270,Tinkatink,False,True
6400940,Barboach,False,False
6401897,Milcery,True,True
6403851,Tandemaus,True,True
6405385,Poliwhirl,True,False
6408838,Linoone-Galarian,False,True
6410481,Claydol,False,True
6425297,Cradily,False,False
6431116,Slowking-Galarian,False,False
6433232,Lokix,False,True
6445712,Krabby,True,False
6446531,Tarountula,True,False
6447039,Cleffa,False,False
6453574,Mabosstiff,False,False
6456672,Doublade,True,True
6470584,Bewear,False,True
6471572,Wailmer,True,True
6476053,Rolycoly,True,False
6479564,Arceus-Normal,False,True
6483553,Maractus,True,False
6484878,Hydrapple,False,True
6485010,Sneasel-Hisuian,False,True
6489405,Piloswine,False,True
6491503,Squawkabilly -Yellow/White,True,False
6492351,Toxtricity,False,True
6494829,Samurott,False,True
6497641,Weedle,True,False
6502491,Corviknight,False,False
6502975,Mawile,True,True
6504122,Glimmora,False,True
6504855,Bramblin,True,False
6510060,Illumise,False,False
6515683,Mega Medicham,False,False
6515996,Cradily,False,False
6518439,Hariyama,True,False
6525196,Clamperl,True,False
6537794,Glalie,False,False
6541029,Tympole,True,True
6542400,Luvdisc,True,True
6552835,Virizion,False,True
6560860,Tirtouga,False,False
6560987,Morpeko,True,True
6562013,Bayleef,False,True
6562126,Indeedee-Male,True,False
6562624,Lickilicky,False,True
6563696,Spewpa,True,False
6567022,Diggersby,False,False
6580240,Minun,True,False
6580600,Solgaleo,False,True
6586391,Zweilous,False,True
6587995,Torterra,False,True
6597961,Weezing-Galarian,False,True
6598305,Marowak-Alolan,False,False
6602635,Tinkatink,True,True
6603249,Beheeyem,False,False
6610652,Fuecoco,False,True
6618553,Rotom-H,False,False
6624077,Basculegion-Female,False,True
6630520,Karrablast,True,False
6633057,Paras,True,True
6646388,Revavroom -Caph,True,True
6646440,Bastiodon,False,False
6648769,Gumshoos,False,True
6650184,Ledyba,True,True
6650746,Tatsugiri,True,False
6651028,Glameow,True,True
6652877,Ditto,False,True
6657209,Cutiefly,True,True
6658397,Quagsire,False,True
6681416,Sudowoodo,False,True
6686109,Revavroom -Segin,False,True
6693699,Altaria,False,False
6694597,Cufant,True,False
6702272,Uxie,False,True
6702301,Ash-Greninja,True,True
6709809,Venonat,True,False
6716545,Baltoy,True,True
6717368,Shieldon,False,True
6721886,Electivire,False,False
6727272,Tinkatuff,True,False
6727928,Chimecho,False,True
6730181,Indeedee-Female,False,False
6730929,Noctowl,True,False
6731810,Maushold,True,True
6738379,Omanyte,False,True
6744557,Castform-Snowy,False,True
6750303,Armaldo,False,False
6751356,Ariados,False,True
6751890,Kabutops,False,True
6752900,Wiglett,True,False
6757643,Hydrapple,False,True
6758254,Pelipper,False,True
6760108,Medicham,True,False
6767187,Wimpod,False,True
6772070,Togetic,False,True
6779898,Lunatone,False,False
6790400,Armarouge,False,True
6792404,Lumineon,False,True
6796907,Piloswine,True,True
6798991,Pincurchin,False,True
6799162,Drifloon,True,True
6806424,Ekans,True,True
6812079,Kingdra,False,False
6815254,Mega Sceptile,False,True
6823783,Darmanitan,False,True
6826335,Revavroom -Caph,False,False
6829509,Pidgeot,True,True
6831335,Breloom,False,False
6837209,Drakloak,False,True
6837511,Ninetales,False,False
6841719,Nidoran♂,True,False
6841902,Hoothoot,True,False
6842539,Clamperl,True,False
6846013,Seadra,False,False
6852151,Lycanroc (Midnight),True,True
6854139,Rotom,False,True
6860381,Crabrawler,True,False
6865475,Thievul,False,False
6869882,Clefairy,False,False
6873137,Poltchageist,True,True
6877631,Slurpuff,True,False
6878662,Sneasler,False,True
6884238,Ponyta,True,False
6885105,Mabosstiff,False,False
6902578,Fearow,False,True
6911061,Shieldon,True,True
6911736,Galvantula,False,True
6915357,Sylveon,False,False
6915737,Charmeleon,False,True
6919814,Keldeo,False,True
6927206,Loudred,False,False
6934675,Donphan,True,True
6936753,Armarouge,False,True
6941533,Deino,False,True
6945110,Pumpkaboo-Super,True,False
6951064,Accelgor,False,True
6969325,Musharna,False,True
6984854,Minun,True,False
6986403,Clodsire,True,True
6991053,Mega Altaria,False,False
6993426,Lombre,True,False
6995064,Hippopotas,True,True
6995744,Natu,True,True
6998797,Tyrantrum,False,True
7002163,Anorith,False,False
7009366,Rotom-Mow,False,True
7009894,Muk,False,False
7014789,Poochyena,True,False
7018519,Swablu,True,False
7018865,Drowzee,True,False
7021661,Eldegoss,False,False
7022425,Perrserker,False,False
7023623,Mankey,True,False
7024542,Whirlipede,False,True
7027848,Aromatisse,True,True
7029905,Carkol,False,True
7030987,Tarountula,True,False
7035593,Gourgeist-Small,True,True
7038976,Happiny,False,False
7054475,Dhelmise,False,True
7057154,Shroodle,True,False
7061949,Mightyena,True,True
7071990,Beedrill,False,False
7074086,Cherubi,True,False
7074233,Rhydon,True,True
7076022,Litleo,True,False
7078505,Cursola,False,True
7079102,Ponyta-Galarian,True,False
7089994,Carvanha,True,False
7093114,Cacturne,False,True
7097352,Arbok,False,False
7097573,Misdreavus,False,True
7100038,Pupitar,False,True
7104726,Ho-Oh,False,True
7107269,Durant,False,False
7124730,Cradily,False,False
7138902,Pumpkaboo-Large,True,True
7146873,Aurorus,False,True
7147289,Hydrapple,False,True
7148291,Ninetales,False,False
7151110,Solrock,False,True
7152963,Mew,True,True
7154939,Avalugg,False,True
7160210,Revavroom -Navi,True,False
7161181,Yungoos,True,False
7162604,Carnivine,True,False
7165234,Toxapex,False,False
7173067,Pumpkaboo-Large,False,False
7175328,Mega Diancie,False,True
7177794,Fraxure,False,True
7177878,Shroomish,True,True
7181680,Rotom-H,False,False
7194708,Scolipede,False,True
7195221,Bellibolt,False,True
7206163,Kingler,False,False
7209535,Diglett-Alolan,True,True
7213118,Cyclizar,False,False
7214279,Basculin (Blue-Striped),False,True
7218193,Tynamo,False,False
7221412,Typhlosion,False,True
7224609,Zigzagoon-Galarian,True,True
7226224,Mienshao,False,False
7231008,Flygon,False,True
7244704,Wishiwashi-Solo,False,True
7244870,Mega Sceptile,False,True
7259439,Veluza,True,False
7260165,Lampent,False,False
7262086,Golurk,True,True
7270320,Quilladin,True,True
7270671,Axew,False,False
7274532,Blissey,False,True
7274897,Hitmonlee,False,True
7280439,Haxorus,False,True
7282110,Roserade,False,False
7282236,Reshiram,False,True
7284513,Caterpie,True,True
7295787,Tyrogue,True,False
7297591,Ninjask,False,True
7303220,Mawile,False,False
7304545,Shroomish,True,False
7308976,Duraludon,False,False
7310222,Blipbug,True,False
7317881,Magnemite,True,True
7325357,Whismur,False,False
7326537,Ursaluna,False,True
7331894,Mienshao,False,False
7338436,Rapidash,True,True
7353349,Grumpig,False,False
7359322,Applin,True,False
7366529,Squawkabilly -Yellow/White,True,False
7367880,Brionne,False,True
7368265,Wormadam-Plant,False,True
7374135,Arbok,True,False
7377982,Lopunny,False,True
7381707,Masquerain,False,False
7397464,Magcargo,False,True
7404402,Masquerain,True,False
7406067,Toxapex,False,False
7410789,Ninetales-Alolan,False,True
7415489,Espeon,False,False
7420830,Beedrill,False,False
7421392,Heracross,False,True
7424581,Surskit,False,True
7426530,Cubone,False,False
7429914,Meditite,True,True
7436659,Machamp,False,True
7439851,Elgyem,True,False
7441461,Servine,False,False
7449137,Ogerpon -Hearthflame Mask,False,True
7451725,Baltoy,True,False
7452126,Cetitan,True,True
7452248,Jynx,True,True
7456771,Orbeetle,False,True
7464666,Huntail,False,True
7467191,Turtonator,False,False
7467314,Poltchageist,True,False
7467506,Scolipede,False,True
7475805,Aipom,False,False
7482674,Wartortle,False,True
7483134,Tarountula,True,False
7487449,Kabutops,False,True
7488182,Garganacl,False,True
7492488,Pawmo,True,True
7492578,Machop,True,True
7493271,Iron Treads,False,True
7493999,Toucannon,False,True
7496164,Arceus-Ice,False,True
7508896,Minccino,True,False
7516304,Quaxwell,True,True
7519091,Drifblim,True,True
7520712,Volbeat,False,False
7522428,Alomomola,False,False
7523767,Ludicolo,False,True
7525017,Happiny,False,False
7528391,Kangaskhan,False,True
7536223,Mega Mewtwo X,False,True
7538144,Salazzle,False,True
7545133,Skiploom,True,False
7554715,Pyukumuku,True,True
7564103,Tirtouga,True,False
7566230,Trumbeak,False,False
7571019,Marill,True,False
7574917,Glaceon,False,True
7575064,Pumpkaboo-Small,False,True
7575589,Oricorio-Pom Pom,False,True
7577859,Pansage,True,False
7578848,Salandit,True,False
7592529,Togekiss,False,True
7592863,Zoroark-Hisuian,False,True
7593921,Quaxwell,False,False
7597389,Cradily,False,False
7599116,Gulpin,True,False
7600026,Pidgeotto,True,False
7602235,Wimpod,False,True
7612879,Volbeat,True,False
7616817,Morelull,True,False
7621252,Frosmoth,True,True
7624106,Exeggutor-Alolan,True,True
7631161,Excadrill,False,False
7637572,Mega Houndoom,False,True
7639912,Mr. Mime-Galarian,False,False
7641437,Tyrogue,False,False
7651629,Ursaluna -Bloodmoon,False,True
7659217,Maractus,True,False
7661067,Wishiwashi-Solo,False,True
7661565,Skarmory,False,True
7668839,Parasect,True,True
7671232,Sinistcha,False,True
7675609,Camerupt,True,False
7686264,Sandslash,False,True
7687757,White Kyurem,False,True
7695156,Minior-Core,False,True
7696444,Houndstone,False,True
7704937,Silvally-Dark,False,True
7705058,Hitmonlee,False,True
7710862,Aurorus,False,True
7715146,Banette,False,True
7718640,Bergmite,False,False
7718781,Oricorio-Baile,False,True
7723889,Shelgon,True,True
7725605,Comfey,False,False
7729531,Masquerain,True,False
7741599,Swablu,True,False
7741772,Articuno-Galarian,False,True
7743855,Hoopa-Unbound,False,True
7745757,Shiinotic,False,True
7747645,Tirtouga,False,False
7761072,Golduck,False,True
7765751,Overqwil,True,True
7770941,Yamper,True,False
7781054,Drednaw,False,False
7781643,Mismagius,False,False
7782249,Fletchinder,True,False
7802734,Conkeldurr,False,True
7803793,Girafarig,False,True
7805929,Helioptile,True,True
7809189,Kricketune,False,True
7813248,Flapple,False,True
7816088,Lilligant-Hisuian,False,True
7818004,Houndstone,False,True
7829646,Sawsbuck,False,True
7832691,Slowpoke-Galarian,False,False
7839353,Sunflora,False,True
7851989,Froslass,False,False
7854917,Amoonguss,False,True
7855093,Kyogre,False,True
7855346,Xatu,False,True
7858472,Binacle,True,False
7868632,Qwilfish-Hisuian,False,True
7872424,Corphish,True,False
7872638,Lilligant-Hisuian,False,True
7884210,Pyroar,False,False
7884844,Lumineon,False,True
7887995,Raging Bolt,False,True
7897764,Slakoth,True,True
7900514,Marowak-Alolan,False,False
7904077,Wooper,True,True
7904943,Grotle,False,True
7918941,Wooloo,True,False
7919824,Volcarona,False,True
7923085,Pangoro,False,True
7929050,Flaaffy,True,True
7939646,Floragato,False,False
7950705,Hattrem,False,True
7956531,Greedent,True,False
7967484,Munna,False,False
7970295,Phanpy,False,False
7978953,Audino,True,False
7981537,Spidops,True,False
7985896,Wormadam-Trash,False,True
7996526,Geodude,True,False
8007426,Fezandipiti,False,True
8007866,Alomomola,False,False
8008222,Emboar,False,True
8028268,Golduck,True,True
8042069,Applin,True,False
8049011,Wurmple,True,True
8055627,Escavalier,False,False
8059158,Golett,True,False
8061829,Delcatty,False,True
8067617,Terapagos -Stellar Form,True,False
8079955,Meowstic ♂,False,True
8090354,Toxtricity,False,True
8091665,Corphish,True,False
8095930,Toxapex,True,False
8106304,Blaziken,False,False
8120474,Tyrunt,False,True
8122101,Tranquill,False,True
8122172,Lopunny,False,True
8132828,Makuhita,False,False
8139575,Garchomp,False,True
8140343,Mega Glalie,False,True
8144558,Elekid,False,True
8148658,Vulpix,True,True
8153210,Runerigus,True,True
8156039,Azurill,False,False
8158074,Hariyama,True,False
8162544,Dunsparce,True,False
8165264,Dolliv,True,True
8172842,Mega Venusaur,False,False
8181495,Dubwool,False,True
8184996,Spheal,True,False
8185520,Tinkatuff,True,False
8185989,Natu,False,False
8186103,Pidove,True,False
8188210,Kadabra,True,True
8191883,Cradily,True,False
8195373,Silvally-Ice,False,True
8198653,Mega Charizard X,False,True
8205029,Shuppet,True,False
8207891,Sawk,False,False
8210262,Lurantis,False,True
8210486,Charizard,False,True
8212323,Magnezone,False,True
8216900,Impidimp,True,True
8219403,Litleo,True,False
8239865,Muk,True,False
8242023,Spearow,True,False
8244812,Anorith,False,False
8251407,Indeedee-Female,False,False
8276940,Grumpig,False,False
8282968,Espeon,True,False
8284297,Wynaut,False,False
8286584,Quilava,False,True
8292884,Wobbuffet,False,True
8295174,Solrock,False,True
8309126,Kangaskhan,False,True
8316371,Ursaluna -Bloodmoon,False,True
8317264,Scizor,False,True
8318501,Raichu-Alolan,True,True
8321148,Bonsly,True,False
8329253,Espathra,True,True
8330204,Grovyle,True,True
