Encounter_Number,Pokemon,Catch_Successful,Is_New_Shiny
7499983,Yanma,False,True
7500724,Munna,True,False
7501416,Zangoose,True,False
7503520,Glimmora,False,True
7504663,Drakloak,False,True
7506622,Slowking,False,True
7519279,Weezing,False,False
7522729,Meowth-Galarian,True,False
7525098,Gouging Fire,False,True
7527827,Grimmsnarl,True,False
7537719,Cinderace,False,True
7537754,Zubat,True,False
7538171,Mawile,False,True
7539166,Luvdisc,False,False
7542030,Gogoat,False,True
7550857,Castform-Snowy,False,False
7554024,Tyrogue,False,True
7569911,Arbok,False,False
7571888,Glameow,False,False
7577247,Clodsire,True,True
7579780,Zapdos,False,True
7580648,Geodude,True,False
7583564,Skiploom,True,False
7591700,Mabosstiff,False,False
7593779,Rattata,True,False
7602433,Samurott,False,True
7602826,Arcanine-Hisuian,False,True
7609216,Quilladin,False,False
7611974,Frogadier,False,True
7614321,Parasect,False,True
7615299,Meowstic ♀,False,True
7615849,Scovillain,False,True
7623062,Pidgeot,False,True
7624517,Mightyena,False,True
7628176,Bagon,False,True
7629510,Aegislash-Blade,False,False
7633807,Loudred,True,False
7638813,Revavroom -Ruchbah,False,True
7642281,Electivire,False,True
7643747,Zangoose,False,False
7647018,Lampent,False,True
7652928,Gastly,True,False
7657664,Glimmet,False,True
7660046,Dolliv,True,False
7664316,Thievul,False,False
7669994,Delphox,False,True
7672112,Delibird,False,False
7682134,Wigglytuff,False,True
7685837,Spoink,True,False
7690961,Grumpig,False,False
7692919,Altaria,True,False
7697334,Pyroar,False,True
7701016,Mesprit,False,True
7705556,Bergmite,True,False
7709861,Melmetal,False,True
7711193,Great Tusk,False,True
7712386,Shieldon,False,False
7717035,Lycanroc (Midnight),False,False
7729241,Silcoon,True,False
7739473,Carkol,True,True
7740939,Scorbunny,False,True
7742216,Mega Medicham,False,False
7746594,Parasect,False,True
7749568,Silvally-Electric,False,True
7751871,Golem-Alolan,False,True
7755135,Indeedee-Male,False,False
7764223,Squawkabilly -Green/Blue,True,False
7767534,Trapinch,True,False
7768213,Delphox,False,True
7770548,Palpitoad,False,True
7776905,Yamask,True,True
7780706,Octillery,True,True
7787339,Skarmory,False,True
7787536,Seadra,False,True
7790763,Clefairy,True,True
7794876,Scatterbug,True,False
7795256,Gothorita,False,False
7796810,Pumpkaboo-Small,False,False
7802567,Meowth-Galarian,True,False
7804487,Great Tusk,False,True
7809016,Emolga,True,False
7811155,Tyrantrum,True,True
7811471,Shelmet,True,True
7816505,Iron Treads,False,True
7820801,Pineco,True,False
7839733,Sirfetch'd,False,True
7843674,Clamperl,True,False
7848501,Yanmega,False,True
7856388,Lileep,False,True
7869043,Shieldon,False,False
7869224,Roserade,True,True
7875158,Salazzle,False,False
7879401,Lairon,False,True
7885451,Mega Aerodactyl,False,True
7886117,Lileep,False,True
7892587,Gourgeist-Super,False,True
7894776,Pawniard,False,True
7897381,Kakuna,True,True
7903579,Natu,False,False
7906001,Lombre,True,True
7908315,Nidoran♂,True,True
7908941,Exeggutor,False,True
7915563,Mega Lucario,False,True
7920402,Barbaracle,False,True
7924143,Sandygast,True,False
7924709,Tentacool,False,False
7938916,Slowking-Galarian,True,True
7941411,Ludicolo,False,True
7945485,Glaceon,False,False
7948906,Mega Alakazam,False,True
7951839,Cherubi,True,True
7953249,Iron Hands,False,True
7955905,Togepi,True,False
7957418,Dottler,False,False
7977225,Golem-Alolan,False,True
7984570,Amaura,False,False
7990399,Phanpy,True,False
7992879,Donphan,False,False
7998205,Milotic,False,False
8007382,Boltund,False,False
8010612,Tranquill,True,True
8013662,Rockruff-Own Tempo,True,True
8014492,Milotic,True,False
8018647,Clamperl,True,False
8018951,Rampardos,False,True
8029548,Barboach,True,False
8033717,Walrein,False,False
8036605,Talonflame,True,True
8039640,Dewgong,False,True
8050094,Amaura,False,False
8053732,Altaria,False,False
8057019,Delcatty,False,True
8060522,Helioptile,True,True
8067744,Cottonee,False,False
8068909,Pelipper,False,True
8070533,Gliscor,False,True
8072684,Slowbro,False,False
8076051,Bellossom,False,True
8077625,Squawkabilly -Yellow/White,True,False
8083135,Wishiwashi-School,True,True
8086170,Haunter,False,True
8096619,Houndoom,False,True
8102501,Feebas,True,False
8110316,Raboot,False,True
8114593,Farigiraf,False,True
8124164,Gouging Fire,False,True
8130812,Farfetch'd-Galarian,False,False
8140114,Mega Mawile,False,False
8143713,Lombre,True,False
8144313,Flapple,False,False
8158218,Golbat,False,False
8165378,Grubbin,True,False
8167355,Tentacruel,False,False
8173430,Aipom,False,True
8178807,Lampent,False,True
8185095,Tinkatuff,False,False
8199883,Fidough,True,False
8205944,Ledyba,True,False
8208670,Elekid,False,True
8211422,Golem,False,True
8224371,Shellos,True,False
8233239,Mega Lopunny,False,False
8237468,Meowstic ♂,True,True
8240066,Mega Mawile,True,False
8263056,Salandit,False,False
8263168,Noctowl,True,False
8263470,Yamper,True,False
8268889,Smoochum,False,False
8269476,Darmanitan-Galarian,False,True
8270076,Ursaluna,False,True
8272473,Torchic,False,True
8278533,Sudowoodo,False,False
8284373,Salamence,False,True
8286210,Hydrapple,False,False
8291111,Ledian,False,True
8293121,Maschiff,False,True
8293657,Starmie,False,True
8303181,Rellor,True,False
8304890,Frillish,True,True
8307430,Primarina,False,True
8312864,Sentret,True,False
8319789,Impidimp,True,False
8320379,Teddiursa,False,False
8321086,Sunkern,True,False
8324836,Linoone,False,False
8325253,Oinkologne-M,True,False
8325333,Golurk,False,True
8335766,Marowak,True,True
8336584,Mienshao,False,True
8337164,Wishiwashi-School,False,False
8348393,Regice,False,True
8352227,Shieldon,False,False
8353635,Mega Gengar,False,False
8357662,Larvesta,False,True
8359675,Yungoos,True,False
8362257,Drednaw,False,True
8362269,Decidueye,False,True
8363365,Riolu,False,True
8365222,Feebas,True,False
8365607,Tsareena,True,False
8368635,Sunflora,False,True
8369048,Banette,False,True
8370689,Nidoran♀,True,True
8371700,Banette,False,True
8373804,Simisear,False,True
8379520,Gastrodon,False,True
8380925,Falinks,False,True
8380983,Seismitoad,False,True
8383825,Shedinja,False,False
8386889,Golurk,False,True
8399647,Stunky,True,False
8401305,Dragalge,False,True
8401451,Minior-Meteor,False,True
8409251,Drapion,False,True
8415907,Kubfu,False,True
8417282,Wailord,False,False
8425463,Fidough,False,False
8434688,Stonjourner,False,True
8438344,Jynx,False,False
8439820,Xatu,False,True
8440701,Furfrou,True,False
8445905,Grafaiai,False,True
8448135,Remoraid,True,False
8457855,Hydrapple,False,False
8461843,Psyduck,True,False
8471069,Farigiraf,False,True
8476261,Tirtouga,False,True
8482098,Wyrdeer,False,True
8483665,Volbeat,False,False
8485457,Wormadam-Plant,False,True
8487124,Basculin (Red-Striped),False,True
8488567,Swirlix,True,False
8491272,Darmanitan Zen-Galarian,False,True
8495375,Beedrill,True,True
8496398,Makuhita,False,False
8496597,Feebas,True,False
8500723,Linoone,True,False
8500996,Bibarel,False,True
8505001,Ditto,False,True
8506104,Glameow,False,False
8507144,Fletchling,True,False
8507943,Manaphy,False,True
8517331,Stunky,True,False
8521247,Bastiodon,False,True
8525127,Buneary,True,False
8527727,Chewtle,True,False
8533018,Drifblim,False,True
8540352,Musharna,True,False
8545741,Meowth-Galarian,True,False
8558440,Type: Null,False,True
8568188,Woobat,True,False
8576163,Wormadam-Sandy,False,True
8583478,Cradily,True,True
8589965,Machamp,False,True
8589992,Simipour,False,True
8593989,Rockruff,True,False
8598019,Dondozo,False,False
8602518,Mega Rayquaza,False,True
8604984,Terapagos,True,False
8614901,Blastoise,False,True
8618108,Mega Blastoise,True,True
8618266,Spinda,True,True
8620921,Scatterbug,True,False
8632568,Lampent,True,True
8635745,Oinkologne-M,False,False
8641549,Froslass,True,True
8642316,Houndour,False,True
8644422,Ninjask,True,False
8648196,Spritzee,True,False
8648299,Skuntank,False,True
8648716,Cursola,False,True
8653038,Darmanitan,True,True
8655267,Tandemaus,True,False
8659959,Persian-Alolan,False,False
8664738,Galvantula,True,True
8669686,Gliscor,False,True
8670324,Great Tusk,False,True
8679392,Amoonguss,False,False
8682077,Grubbin,True,False
8688315,Archaludon,False,True
8692972,Klawf,False,True
8699294,Serperior,False,True
8702744,Koffing,False,False
8705681,Porygon,True,False
8706235,Chimecho,True,False
8716168,Amaura,False,False
8718335,Gumshoos,True,True
8720158,Diglett-Alolan,True,False
8723183,Shellos,True,False
8727091,Shellos,True,False
8731415,Golett,True,False
8733387,Tsareena,False,False
8736885,Cradily,False,False
8737818,Braixen,True,True
8743709,Flittle,False,True
8745575,Seismitoad,False,True
8746928,Silvally-Fairy,False,True
8749138,Trevenant,True,False
8762025,Unown,True,False
8764657,Charjabug,False,True
8771442,Scatterbug,True,False
8781111,Hitmontop,False,True
8781298,Mothim,False,True
8788053,Corphish,True,False
8790175,Basculegion-Male,False,True
8802878,Frosmoth,True,True
8807612,Mime Jr.,True,False
8816387,Shelmet,True,False
8818213,Meowth-Galarian,True,False
8821012,Finneon,True,False
8825429,Sawsbuck,False,False
8833894,Arceus-Psychic,False,True
8836866,Krookodile,False,False
8838534,Kangaskhan,False,False
8843437,Probopass,False,True
8844044,Jangmo-o,False,True
8851542,Spidops,True,False
8855253,Cherubi,True,False
8856889,Ducklett,True,False
8871021,Clodsire,False,False
8881981,Fomantis,True,True
8882227,Kleavor,False,True
8882802,Mudsdale,False,True
8884614,Whismur,True,False
8887039,Sawsbuck,False,False
8899825,Gulpin,True,False
8904808,Sunflora,False,True
8905056,Lilligant-Hisuian,False,True
8918563,Farfetch'd-Galarian,False,False
8929041,Mareanie,True,False
8931979,Gulpin,True,False
8934597,Mightyena,False,True
8938275,Diglett-Alolan,True,False
8938676,Eevee,False,True
8939483,Alomomola,False,True
8939887,Makuhita,True,False
8944811,Boltund,False,False
8948621,Krabby,True,False
8953990,Darmanitan Zen,True,False
8954360,Braixen,False,False
8954872,Gorebyss,True,True
8957259,Cutiefly,True,True
8957548,Linoone-Galarian,True,True
8958909,Venipede,True,False
8961570,Exeggutor-Alolan,False,True
8961571,Weezing,True,False
8968519,Stufful,False,False
8969187,Gloom,True,False
8974851,Pumpkaboo-Large,True,False
8983468,Linoone,True,False
8983623,Tapu Koko,False,True
8986869,Diglett,True,True
8993912,Boltund,False,False
8997297,Charmander,False,True
9000055,Meowth-Alolan,True,False
9004577,Bagon,False,True
9005738,Grimer-Alolan,True,False
9010863,Volbeat,True,False
9015693,Gorebyss,True,False
9018760,Squawkabilly -Yellow/White,True,False
9028096,Boldore,False,True
9029504,Rapidash,False,True
9031389,Gumshoos,False,False
9033443,Glameow,False,False
9046753,Banette,False,True
9050255,Bonsly,True,True
9050696,Arceus-Fairy,False,True
9052202,Escavalier,True,True
9057842,Milotic,False,False
9059609,Aipom,False,True
9059813,Beedrill,False,False
9060997,Aromatisse,True,False
9062246,Huntail,False,False
9062936,Taillow,True,False
9065099,Drakloak,False,True
9065299,Wishiwashi-Solo,False,True
9085471,Vulpix,True,False
9090787,Koffing,True,False
9092961,Clobbopus,True,True
9093142,Liepard,False,True
9094880,Diglett,True,False
9114310,Espeon,False,True
9115107,Squawkabilly -Yellow/White,False,False
9115437,Vaporeon,False,False
9118035,Infernape,False,False
9126948,Drifloon,False,False
9127599,Hitmonlee,False,True
9130734,Ribombee,True,False
9135674,Delphox,False,True
9144338,Dachsbun,False,False
9145786,Mega Altaria,False,False
9150701,Garchomp,False,True
9152424,Gorebyss,False,False
9159112,Mega Gengar,True,False
9166508,Altaria,False,False
9167598,Spheal,True,False
9174132,Venusaur,False,True
9176528,Timburr,False,True
9176575,Spinda,True,False
9180668,Stufful,False,False
9181864,Kingler,False,True
9182205,Carracosta,False,True
9183543,Graveler-Alolan,False,True
9186202,Totodile,False,True
9187779,Ninetales-Alolan,False,False
9187933,Leafeon,False,True
9190312,Comfey,False,True
9192628,Chandelure,False,True
9195218,Happiny,True,False
9195480,Alakazam,False,True
9215032,Salandit,False,False
9220203,Fomantis,True,False
9221808,Floatzel,True,True
9227237,Dachsbun,True,False
9229946,Tatsugiri,True,True
9237693,Aurorus,False,True
9247023,Tandemaus,True,False
9251273,Haxorus,False,True
9256693,Arboliva,False,False
9262031,Bronzong,True,False
9264032,Smeargle,False,True
9274759,Musharna,False,False
9286445,Noibat,True,True
9287303,Ursaring,True,True
9289640,Darumaka,True,False
9298259,Lopunny,False,False
9299321,Poliwrath,True,True
9300949,Reuniclus,False,False
9303444,Farigiraf,False,True
9305958,Vibrava,False,True
9308835,Exploud,False,True
9309237,Grovyle,False,True
9312872,Minun,True,True
9314843,Rookidee,True,True
9329987,Sunflora,False,True
9330004,Veluza,True,False
9332097,Diglett,True,False
9342041,Cryogonal,False,True
9344027,Mega Gengar,False,False
9344744,Mega Sceptile,False,True
9349438,Pawniard,True,True
9352781,Manectric,False,True
9364825,Hydrapple,False,False
9374308,Sentret,True,False
9375489,Mega Swampert,False,True
9375848,Mareep,True,False
9376233,Illumise,False,True
9381975,Elekid,False,True
9382155,Mega Steelix,False,True
9383891,Poliwag,True,True
9387044,Gliscor,True,True
9388383,Masquerain,False,True
9391536,Cradily,False,False
9411814,Qwilfish-Hisuian,True,True
9412385,Mr. Rime,False,True
9417086,Solrock,False,True
9431063,Solrock,True,True
9433289,Kingambit,False,True
9438525,Cloyster,False,True
9442439,Poltchageist,True,False
9444133,Thundurus-T,False,True
9447229,Arceus-Ice,False,True
9450892,Heliolisk,True,True
9452967,Kingdra,False,True
9453797,Ducklett,True,False
9454212,Haunter,True,True
9463236,Togepi,True,False
9466557,Galvantula,False,False
9467855,Perrserker,False,True
9472075,Greavard,False,True
9488179,Slowpoke-Galarian,False,False
9490666,Grumpig,False,False
9490913,Slowbro,False,False
9498999,Vanillite,True,True
9500020,Toxicroak,False,False
9509890,Swirlix,False,False
9518932,Lumineon,True,False
9520483,Floette,True,False
9523557,Annihilape,False,False
9529516,Sneasel-Hisuian,False,True
9530200,Baxcalibur,False,True
9533870,Magneton,False,False
9534442,Oricorio-Baile,False,False
9538091,Bastiodon,False,True
9542251,Zorua-Hisuian,True,False
9543697,Toedscool,True,False
9564250,Simisear,False,True
9566459,Electabuzz,False,True
9575053,Scraggy,True,False
9575583,Karrablast,True,False
9580165,Venipede,True,False
9582332,Rampardos,False,True
9584155,Moltres-Galarian,False,True
9586226,Frillish,True,False
9591852,Raichu,True,True
9600068,Lillipup,True,False
9602386,Tepig,False,True
9604175,Trapinch,True,False
9604827,Snom,True,False
9615524,Mega Blastoise,False,False
9626674,Marill,True,False
9629841,Sandile,True,True
9630565,Popplio,False,True
9633063,Cradily,False,False
9637991,Solrock,True,False
9638882,Rotom-Mow,False,False
9640373,Buizel,True,False
9640455,Conkeldurr,False,True
9650654,Togekiss,False,False
9654275,Mega Mewtwo Y,False,True
9654457,Espeon,True,True
9655363,Spiritomb,False,True
9657288,Pikipek,True,False
9664960,Drampa,False,False
9667193,Caterpie,True,False
9673483,Snivy,False,True
9678491,Toxel,False,True
9683424,Foongus,True,False
9684849,Mismagius,False,True
9686113,Sinistea,False,False
9686518,Buneary,False,False
9689508,Meowth-Alolan,True,False
9691689,Ursaluna -Bloodmoon,False,True
9700113,Wooloo,True,False
9703578,Happiny,False,False
9706537,Drampa,False,False
9707841,Muk,False,False
9709895,Dipplin,False,True
9710089,Druddigon,True,True
9712090,Bounsweet,True,False
9713898,Pelipper,False,True
9722902,Binacle,False,False
9726797,Chikorita,False,True
9728904,Primeape,False,True
9735558,Watchog,True,False
9738458,Starly,True,True
9740485,Snorunt,True,False
9741481,Geodude,True,False
9743619,Lycanroc (Dusk),False,True
9744505,Venomoth,False,True
9750121,Venomoth,False,True
9751772,Revavroom -Schedar,False,True
9754892,Altaria,False,False
9757443,Escavalier,False,False
9758524,Ariados,True,False
9760118,Lickilicky,False,True
9775355,Mismagius,False,True
9782482,Ursaluna,False,True
9785273,Mega Latios,False,True
9787831,Volbeat,False,False
9798912,Togekiss,True,False
9806477,Whimsicott,False,False
9811506,Skrelp,True,False
9813925,Zamazenta,False,True
9814095,Perrserker,False,True
9814219,Elekid,False,True
9814550,Malamar,False,True
9820252,Lilligant-Hisuian,False,True
9824710,Arctibax,True,True
9825940,Archeops,False,True
9826247,Mega Beedrill,False,True
9835729,Tarountula,True,False
9841720,Seel,False,False
9844536,Tyrunt,True,True
9848235,Silcoon,False,False
9857720,Victreebel,False,True
9859079,Claydol,True,True
9868567,Mega Audino,True,False
9871022,Enamorus-T,False,True
9871707,Rotom-F,False,True
9881139,Fuecoco,False,True
9887184,Beartic,False,True
9892122,Diglett-Alolan,True,False
9897615,Woobat,True,False
9898964,Primarina,False,True
9908855,Gothita,True,True
9909826,Squawkabilly -Yellow/White,True,False
9912250,Rayquaza,False,True
9912987,Seadra,True,True
9914198,Meditite,False,False
9919510,Overqwil,False,False
9921769,Sizzlipede,True,False
9927795,Rabsca,False,True
9930912,Silvally-Psychic,False,True
9933047,Revavroom -Schedar,False,True
9936801,Deoxys-Speed,False,True
9938302,Dhelmise,False,True
9948358,Aipom,False,True
9956975,Pikachu,True,False
9958551,Jigglypuff,False,False
9964661,Dhelmise,False,True
9965033,Espurr,False,True
9971835,Litleo,True,False
9975716,Incineroar,False,False
9984219,Wurmple,True,True
9986941,Gastrodon,False,True
9989752,Torchic,False,True
9996523,Binacle,False,False
10004117,Passimian,False,True
10009831,Swablu,True,False
10021525,Bayleef,False,True
10021841,Kingdra,False,True
10023064,Polteageist,True,True
10025979,Cetitan,False,True
10026878,Starly,True,False
10027254,Numel,True,False
10029190,Nincada,True,False
10030388,Mega Sceptile,False,True
10031038,Hitmonlee,False,True
10035967,Dunsparce,True,False
10036213,Fezandipiti,False,True
10044619,Slowbro,True,False
10051214,Tropius,True,False
10054990,Blitzle,True,False
10059366,Elekid,False,True
10069238,Shiinotic,False,True
10070556,Fomantis,True,False
10072947,Rampardos,False,True
10078578,Kakuna,True,False
10082908,Spoink,True,False
10084061,Gliscor,True,False
10088073,Tangela,False,False
10090091,Musharna,False,False
10091150,Applin,True,False
10105827,Shuppet,False,False
10113321,Chingling,True,False
10113520,Wailmer,False,False
10122263,Dugtrio,False,False
10124720,Dipplin,False,True
10128728,Hydrapple,False,False
10129469,Eevee,False,True
10130435,Hoothoot,True,False
10131613,Grumpig,False,False
10131791,Barboach,True,False
10138037,Indeedee-Female,False,False
10146478,Azumarill,False,True
10170994,Liepard,False,True
10171584,Jellicent,False,True
10188431,Tyrunt,False,False
10192416,Gourgeist-Large,False,True
10222608,Manectric,False,True
10225683,Hariyama,True,False
10229527,Swampert,False,False
10235160,Golurk,False,True
10235384,Sandshrew-Alolan,True,False
10236673,Watchog,True,False
10238042,Panpour,False,False
10240336,Ivysaur,True,False
10242811,Blitzle,True,False
10245254,Silvally-Electric,False,True
10246814,Sandshrew-Alolan,True,False
10256967,Togetic,True,True
10257457,Dusclops,False,False
10257671,Vileplume,False,True
10260753,Growlithe-Hisuian,True,True
10266101,Azelf,False,True
10268068,Kingdra,False,True
10280119,Sneasel,False,True
10284891,Charizard,False,True
10293094,Meltan,False,True
10293278,Mothim,False,True
10304747,Azurill,True,False
10306978,Armaldo,False,True
10309459,Togekiss,False,False
10316218,Shiftry,False,True
10318989,Bulbasaur,False,True
10323195,Diglett,True,False
10327282,Illumise,True,True
10327310,Dusclops,False,False
10335928,Minccino,True,False
10343312,Poliwag,True,False
10344727,Tangela,True,False
10347515,Zorua,False,True
10349378,Virizion,False,True
10357541,Swalot,True,False
10366260,Magnemite,True,False
10371203,Porygon,False,False
10371748,Armaldo,False,True
10378833,Marshtomp,False,True
10383457,Corvisquire,True,True
10394112,Klink,False,False
10394819,Rotom-W,False,False
10396395,Haunter,True,False
10411981,Azurill,True,False
10420437,Marshtomp,False,True
10420626,Milotic,False,False
10424369,Torkoal,False,True
10429554,Avalugg-Hisuian,False,True
10430037,Gogoat,False,True
10433552,Tangrowth,False,True
10435348,Eternatus,True,True
10442038,Arcanine,False,True
10442414,Minior-Core,False,True
10447520,Stufful,False,False
10449649,Durant,True,False
10450971,Magneton,True,False
10454676,Sprigatito,False,True
10463136,Dragapult,False,True
10465196,Veluza,False,False
10468243,Duraludon,False,True
10470590,Centiskorch,False,True
10485792,Meowth-Alolan,True,False
10490874,Morelull,True,False
10496256,Zygarde-10%,False,True
10497077,Phanpy,False,False
10500639,Ultra Necrozma,True,False
10501035,Binacle,False,False
10514689,Dachsbun,False,False
10520975,Flareon,False,False
10521452,Silvally-Ghost,False,True
10523589,Flittle,True,True
10527156,Togekiss,True,False
10529160,Gimmighoul,False,True
10529511,Sandshrew,True,False
10552793,Bastiodon,False,True
10554181,Raticate-Alolan,True,False
10555122,Amoonguss,False,False
10558418,Heatran,False,True
10561100,Scizor,True,True
10573609,Haunter,True,False
10574095,Durant,False,False
10575922,Klink,False,False
10578891,Bramblin,True,False
10580347,Dugtrio-Alolan,True,True
10584048,Chansey,False,True
10584427,Swablu,True,False
10588318,Shieldon,False,False
10591844,Duraludon,False,True
10593526,Froslass,False,False
10594520,Frosmoth,False,False
10596826,Makuhita,True,False
10610800,Lombre,True,False
10610943,Torchic,False,True
10612339,Skwovet,True,True
10624840,Gourgeist-Super,False,True
10633798,Cinccino,False,True
10643526,Wingull,False,True
10650524,Marill,False,False
10656921,Squawkabilly -Yellow/White,False,False
10657037,Spoink,True,False
10657084,Buizel,True,False
10657412,Diglett-Alolan,True,False
10660394,Watchog,True,False
10662103,Cherubi,False,False
10667782,Butterfree,True,True
10669533,Zamazenta-Crowned,False,True
10670629,Boltund,False,False
10679766,Nincada,True,False
10684629,Cinderace,False,True
10689523,Applin,True,False
10689886,Rowlet,False,True
10697717,Squawkabilly -Yellow/White,True,False
10702843,Druddigon,False,False
10704461,Dragonite,False,False
10705331,Turtonator,False,True
10713152,Onix,True,False
10721889,Primal Groudon,False,True
10725191,Magmar,False,True
10728589,Centiskorch,False,True
10742436,Elekid,False,True
10744999,Swalot,True,False
10749253,Goodra-Hisuian,False,True
10751144,Zangoose,True,False
10754335,Slowpoke,True,False
10762774,Malamar,False,True
10765556,Magmar,False,True
10767030,Litwick,False,True
10771687,Bellibolt,False,True
10778015,Weepinbell,True,True
10781670,Wingull,True,True
10786048,Emolga,True,False
10793278,Seedot,True,False
10805971,Flabébé,True,False
10807956,Scizor,False,False
10810453,Grotle,False,True
10811144,Bagon,False,True
10812439,Farfetch'd,False,True
10814293,Dedenne,False,True
10815317,Grapploct,True,True
10816029,Caterpie,True,False
10816359,Pawniard,False,False
10834281,Golem,False,True
10835999,Spectrier,False,True
10841890,Lycanroc (Midday),True,True
10844366,Rellor,False,False
10848221,Silvally-Dark,False,True
10848265,Timburr,False,True
10848667,Basculegion-Female,False,True
10849270,Basculin (Red-Striped),False,True
10850379,Roggenrola,True,False
10853699,Ariados,True,False
10862151,Poliwrath,False,False
10863997,Illumise,True,False
10880048,Mega Beedrill,False,True
10894777,Sawk,False,False
10895873,Toxel,False,True
10897331,Tirtouga,True,True
10901888,Totodile,False,True
10901956,Slowbro,False,False
10903841,Impidimp,True,False
10905142,Cradily,True,False
10905619,Ekans,True,False
10907852,Meganium,False,True
10910227,Beheeyem,False,False
10913542,Octillery,False,False
10914427,Cranidos,False,False
10927361,Rampardos,True,True
10928281,Rapidash,True,True
10929722,Dusknoir,True,False
10931493,Samurott-Hisuian,False,True
10932667,Capsakid,True,True
10940738,Venomoth,True,True
10944955,Ferroseed,True,False
10946231,Swablu,True,False
10948457,Finneon,True,False
10953031,Anorith,False,False
10956998,Toxapex,False,True
10959264,Honedge,False,False
10959480,Araquanid,False,False
10968013,Mega Lopunny,False,False
10968360,Toxel,True,True
10971887,Seaking,False,True
10972469,Pancham,True,False
10976380,Surskit,True,True
10980881,Basculin (Red-Striped),False,True
10983477,Skrelp,True,False
11005347,Oinkologne-M,False,False
11008993,Electivire,False,True
11014149,Munna,True,False
11018339,Goodra-Hisuian,False,True
11021694,Shiftry,False,True
11025004,Murkrow,False,True
11026534,Togedemaru,False,True
11037864,Maushold,False,True
11041428,Mega Pinsir,False,False
11044158,Feebas,True,False
11045533,Finneon,True,False
11046432,Qwilfish-Hisuian,False,False
11047590,Liepard,False,True
11049324,Lopunny,False,False
11051039,Muk,True,False
11051697,Beheeyem,False,False
11052866,Mega Altaria,False,False
11054806,Magcargo,False,True
11057671,Tornadus-T,False,True
11063899,Nidoran♂,True,False
11066226,Leafeon,False,True
11070973,Graveler-Alolan,False,True
11073631,Seedot,True,False
11080281,Qwilfish,False,True
11089281,Joltik,True,False
11089605,Aegislash-Blade,False,False
11092723,Sawsbuck,False,False
11095566,Flamigo,False,False
11098591,Gloom,True,False
11099151,Audino,True,False
11102133,Skeledirge,False,True
11102748,Morpeko,False,False
11102839,Unfezant,False,True
11102953,Lileep,True,True
11104186,Zangoose,True,False
11107664,Araquanid,False,False
11108793,Eevee,False,True
11109491,Grimer-Alolan,True,False
11114189,Lunala,True,True
11122770,Annihilape,True,False
11124937,Garganacl,False,False
11130348,Relicanth,False,True
11130928,Avalugg,False,True
11133044,Toxicroak,True,False
11134710,Gligar,True,True
11135474,Meowscarada,False,True
11140706,Muk-Alolan,True,True
11144173,Xurkitree,False,True
11148334,Milotic,False,False
11148618,Leafeon,False,True
11162328,Scolipede,False,True
11164154,Cyndaquil,False,True
11164461,Xurkitree,False,True
11166003,Arceus-Ground,False,True
11169040,Tinkatuff,False,False
11172773,Remoraid,True,False
11173508,Sandshrew,True,False
11182803,Rabsca,False,True
11185227,Wooloo,True,False
11189878,Volbeat,True,False
11192072,Dugtrio-Alolan,False,False
11193431,Lurantis,False,False
11193779,Banette,False,True
11195246,Combusken,False,False
11195336,Dubwool,True,True
11199894,Swanna,True,True
11203847,Cleffa,True,False
11207812,Skuntank,False,True
11217327,Froslass,False,False
11218485,Wormadam-Trash,False,True
11219498,Scrafty,True,False
11221745,Smeargle,False,True
11221857,Luxray,False,True
11225003,Tangela,False,False
11228727,Corsola,False,True
11235853,Bewear,False,False
11236630,Persian,True,False
11244745,Conkeldurr,True,True
11246922,Squawkabilly -Yellow/White,False,False
11251078,Hydrapple,True,False
11284808,Annihilape,False,False
11291347,Spoink,True,False
11293108,Crawdaunt,True,False
11294257,Torkoal,False,True
11297367,Lickilicky,False,True
11304274,Igglybuff,True,False
11305138,Foongus,False,False
11309541,Silvally-Steel,False,True
11312220,Heliolisk,False,False
11314439,Amoonguss,False,False
11314683,Pansage,False,False
11315712,Surskit,True,False
11319035,Starly,True,False
11322424,Skeledirge,False,True
11323008,Wugtrio,True,True
11326543,Yamper,True,False
11327396,Grookey,False,False
11346202,Igglybuff,True,False
11347288,Silvally-Ice,False,True
11349712,Nihilego,False,True
11354289,Bibarel,True,True
11361925,Shaymin,False,True
11363369,Mega Steelix,False,True
11375383,Sunkern,True,False
11377546,Farfetch'd-Galarian,False,False
11380617,Wobbuffet,True,False
11390381,Beartic,False,True
11393312,Nidorina,False,False
11394117,Veluza,False,False
11394611,Spritzee,True,False
11394821,Zangoose,False,False
11400966,Dewpider,True,False
11405143,Maushold,False,True
11409387,Rattata-Alolan,True,False
11415700,Seviper,True,False
11420416,Illumise,False,False
11428052,Vaporeon,False,False
11428888,Masquerain,False,True
11429583,Litwick,False,True
11432191,Gorebyss,False,False
11434727,Appletun,True,True
11435683,Rookidee,True,False
11443206,Quilladin,True,False
11444520,Mega Salamence,False,False
11467114,Terapagos -Terastal Form,True,False
11472668,Ralts,True,True
11478027,Azurill,True,False
11480995,Litwick,True,True
11484229,Rotom-Mow,False,False
11490975,Omastar,False,True
11494406,Dewgong,False,True
11500265,Dondozo,False,False
11502334,Pignite,False,True
11505557,Arceus-Poison,False,True
11506589,Mudkip,False,False
11510147,Turtonator,False,True
11524806,Reuniclus,True,False
11531127,Squirtle,False,True
11531203,Sewaddle,True,False
11532506,Slowking,False,True
